customer_id,campaign_id,touchpoint_id,touchpoint_date,clicked,converted
2488,271,2488,2023-10-30,1,1
2489,581,2489,2024-05-03,0,0
2490,116,2490,2023-11-12,1,0
2491,704,2491,2023-10-11,1,0
2492,516,2492,2023-06-05,0,0
2493,587,2493,2021-09-04,0,0
2494,241,2494,2024-05-31,1,1
2495,30,2495,2019-09-18,1,1
2496,143,2496,2019-07-05,1,1
2497,326,2497,2024-02-07,1,0
2498,695,2498,2019-12-29,1,1
2499,16,2499,2023-07-09,0,0
2500,111,2500,2023-02-28,0,0
2501,713,2501,2019-07-22,1,0
2502,107,2502,2022-09-17,0,0
2503,379,2503,2021-03-02,1,0
2504,162,2504,2023-09-12,1,1
2505,283,2505,2023-11-19,0,0
2506,269,2506,2022-04-28,1,0
2507,484,2507,2023-08-02,0,0
2508,667,2508,2022-07-04,1,1
2509,73,2509,2020-06-09,0,0
2510,197,2510,2019-10-13,1,1
2511,243,2511,2023-10-28,1,1
2512,598,2512,2022-08-11,0,0
2513,799,2513,2021-05-31,0,0
2514,259,2514,2021-02-19,0,0
2515,798,2515,2021-01-13,1,0
2516,149,2516,2024-09-09,0,0
2517,390,2517,2021-06-12,1,1
2518,416,2518,2023-07-08,1,1
2519,426,2519,2024-04-19,1,0
2520,702,2520,2021-12-05,1,1
2521,217,2521,2018-12-28,0,0
2522,86,2522,2022-05-03,0,0
2523,216,2523,2020-04-20,0,0
2524,423,2524,2022-04-21,1,1
2525,320,2525,2019-02-28,1,1
2526,118,2526,2023-01-10,1,0
2527,415,2527,2022-03-15,0,0
2528,599,2528,2020-02-14,0,0
2529,40,2529,2020-06-03,1,1
2530,161,2530,2023-04-01,1,1
2531,703,2531,2024-03-13,0,0
2532,537,2532,2022-10-05,1,1
2533,420,2533,2020-05-18,1,0
2534,664,2534,2020-11-11,1,0
2535,95,2535,2023-08-09,1,0
2536,442,2536,2019-09-09,1,0
2537,558,2537,2020-11-27,1,1
2538,650,2538,2022-11-10,0,0
2539,466,2539,2022-11-17,1,1
2540,288,2540,2019-03-09,0,0
2541,676,2541,2023-11-19,1,1
2542,412,2542,2020-07-15,0,0
2543,400,2543,2019-04-28,1,0
2544,528,2544,2019-02-09,1,0
2545,18,2545,2022-09-25,1,1
2546,136,2546,2024-09-05,1,1
2547,464,2547,2019-02-12,1,0
2548,759,2548,2024-03-24,1,0
2549,248,2549,2020-11-07,0,0
2550,710,2550,2023-07-04,1,1
2551,1,2551,2024-09-01,1,1
2552,702,2552,2021-06-25,1,0
2553,381,2553,2019-05-12,1,0
2554,509,2554,2024-04-19,0,0
2555,460,2555,2022-11-11,0,0
2556,505,2556,2024-12-17,0,0
2557,476,2557,2023-03-20,1,0
2558,557,2558,2023-10-09,1,1
2559,32,2559,2024-12-03,0,0
2560,118,2560,2019-05-07,0,0
2561,184,2561,2019-03-04,1,0
2562,191,2562,2023-02-13,1,1
2563,747,2563,2019-12-16,1,1
2564,750,2564,2023-07-23,1,1
2565,728,2565,2024-08-12,1,1
2566,74,2566,2020-05-05,1,1
2567,623,2567,2023-04-15,1,1
2568,103,2568,2019-04-23,1,1
2569,586,2569,2020-08-20,1,0
2570,420,2570,2022-07-19,1,0
2571,473,2571,2022-08-03,1,0
2572,764,2572,2022-05-05,1,0
2573,114,2573,2019-08-05,1,0
2574,379,2574,2024-12-22,1,0
2575,313,2575,2020-10-30,1,0
2576,330,2576,2019-03-14,1,1
2577,339,2577,2020-07-02,0,0
2578,238,2578,2024-11-02,1,1
2579,173,2579,2022-11-20,1,0
2580,79,2580,2023-06-25,1,1
2581,464,2581,2024-10-01,0,0
2582,605,2582,2020-10-28,1,0
2583,501,2583,2020-09-24,1,0
2584,562,2584,2021-10-16,1,0
2585,285,2585,2024-09-03,0,0
2586,223,2586,2021-09-19,0,0
2587,593,2587,2020-11-30,0,0
2588,266,2588,2024-11-15,0,0
2589,667,2589,2019-03-15,1,0
2590,373,2590,2024-06-21,1,0
2591,233,2591,2021-04-09,1,0
2592,236,2592,2021-07-25,1,1
2593,671,2593,2023-12-29,1,1
2594,763,2594,2024-11-19,1,0
2595,314,2595,2023-07-23,1,1
2596,380,2596,2024-10-29,1,0
2597,794,2597,2020-05-29,1,0
2598,614,2598,2024-10-26,1,0
2599,563,2599,2019-05-22,1,0
2600,420,2600,2023-01-31,0,0
2601,52,2601,2022-01-17,1,1
2602,721,2602,2020-12-26,1,1
2603,643,2603,2023-10-26,0,0
2604,509,2604,2024-02-15,1,0
2605,782,2605,2021-06-17,1,1
2606,205,2606,2024-02-08,1,1
2607,731,2607,2020-11-26,1,1
2608,257,2608,2022-08-04,0,0
2609,185,2609,2019-03-02,1,0
2610,145,2610,2022-12-17,1,1
2611,690,2611,2020-05-19,1,1
2612,14,2612,2020-07-05,0,0
2613,246,2613,2024-06-07,1,0
2614,187,2614,2024-03-09,0,0
2615,337,2615,2022-10-17,0,0
2616,259,2616,2019-10-13,1,1
2617,40,2617,2021-11-28,0,0
2618,601,2618,2024-10-04,1,1
2619,637,2619,2022-04-19,1,1
2620,418,2620,2019-08-11,0,0
2621,351,2621,2020-08-15,0,0
2622,9,2622,2021-12-09,0,0
2623,350,2623,2020-02-07,1,0
2624,84,2624,2022-06-15,0,0
2625,533,2625,2024-10-14,1,1
2626,793,2626,2022-11-14,1,1
2627,358,2627,2021-04-23,1,1
2628,378,2628,2022-05-07,1,0
2629,172,2629,2021-11-07,0,0
2630,25,2630,2022-11-11,1,1
2631,393,2631,2023-02-22,1,0
2632,103,2632,2021-01-31,0,0
2633,702,2633,2024-08-01,0,0
2634,236,2634,2020-07-21,1,1
2635,410,2635,2019-12-09,1,1
2636,549,2636,2020-09-14,1,1
2637,784,2637,2024-01-08,1,1
2638,332,2638,2023-05-05,1,0
2639,664,2639,2019-04-13,1,0
2640,794,2640,2019-06-19,1,0
2641,532,2641,2021-04-14,1,1
2642,649,2642,2021-09-14,1,1
2643,29,2643,2024-06-29,0,0
2644,543,2644,2023-05-12,0,0
2645,19,2645,2019-04-13,1,1
2646,148,2646,2023-11-26,0,0
2647,471,2647,2024-09-29,1,1
2648,491,2648,2020-01-22,1,1
2649,283,2649,2019-09-10,1,0
2650,675,2650,2021-09-22,1,0
2651,113,2651,2019-11-20,0,0
2652,455,2652,2020-03-04,1,0
2653,662,2653,2019-06-23,0,0
2654,330,2654,2019-03-02,1,0
2655,255,2655,2020-07-27,1,1
2656,599,2656,2020-10-25,1,1
2657,399,2657,2022-09-21,1,1
2658,610,2658,2024-11-12,0,0
2659,508,2659,2019-01-07,1,1
2660,644,2660,2021-09-26,1,1
2661,466,2661,2020-01-31,1,1
2662,407,2662,2020-09-29,1,1
2663,609,2663,2022-06-09,1,1
2664,98,2664,2021-07-16,1,1
2665,290,2665,2023-05-09,1,0
2666,739,2666,2020-09-29,0,0
2667,657,2667,2022-01-13,0,0
2668,156,2668,2022-09-13,1,1
2669,782,2669,2022-02-13,0,0
2670,162,2670,2023-03-15,1,1
2671,624,2671,2024-03-29,1,0
2672,697,2672,2022-07-16,1,1
2673,717,2673,2021-07-06,1,1
2674,97,2674,2022-08-28,0,0
2675,377,2675,2023-11-20,1,0
2676,567,2676,2020-01-27,1,1
2677,450,2677,2022-06-07,1,0
2678,117,2678,2020-04-03,1,1
2679,605,2679,2022-04-03,0,0
2680,716,2680,2019-08-19,0,0
2681,794,2681,2023-03-08,1,0
2682,506,2682,2024-08-03,1,1
2683,189,2683,2020-10-21,1,1
2684,476,2684,2020-07-16,1,1
2685,323,2685,2020-09-19,1,1
2686,596,2686,2021-12-18,1,0
2687,180,2687,2019-11-12,1,1
2688,786,2688,2020-08-09,1,1
2689,181,2689,2021-10-16,0,0
2690,693,2690,2024-10-21,1,0
2691,795,2691,2022-02-15,0,0
2692,287,2692,2023-02-07,1,1
2693,475,2693,2020-05-09,1,0
2694,618,2694,2020-11-08,0,0
2695,641,2695,2020-12-21,1,1
2696,262,2696,2022-10-07,1,1
2697,523,2697,2024-11-30,1,0
2698,162,2698,2020-01-08,0,0
2699,487,2699,2021-07-08,0,0
2700,181,2700,2021-08-03,1,1
2701,725,2701,2019-11-04,0,0
2702,469,2702,2023-11-16,1,1
2703,786,2703,2023-08-24,0,0
2704,21,2704,2020-07-04,1,1
2705,275,2705,2022-05-17,0,0
2706,260,2706,2024-05-12,1,0
2707,333,2707,2021-03-07,1,1
2708,466,2708,2019-02-19,1,0
2709,116,2709,2024-10-03,0,0
2710,413,2710,2021-12-09,1,0
2711,537,2711,2019-05-11,1,0
2712,766,2712,2024-03-03,1,0
2713,723,2713,2022-05-20,1,0
2714,257,2714,2020-01-09,1,1
2715,168,2715,2024-12-13,1,0
2716,533,2716,2020-12-04,0,0
2717,598,2717,2019-07-11,1,1
2718,15,2718,2023-02-22,1,1
2719,50,2719,2020-07-15,1,1
2720,304,2720,2022-06-18,1,1
2721,487,2721,2024-02-25,0,0
2722,416,2722,2019-04-27,1,1
2723,305,2723,2019-05-19,1,1
2724,196,2724,2023-03-28,1,1
2725,800,2725,2019-09-05,0,0
2726,388,2726,2024-01-23,1,1
2727,757,2727,2022-08-28,0,0
2728,455,2728,2022-12-23,1,0
2729,713,2729,2022-07-10,1,0
2730,705,2730,2019-06-02,0,0
2731,658,2731,2019-06-18,1,0
2732,310,2732,2023-06-28,0,0
2733,127,2733,2024-10-12,0,0
2734,175,2734,2023-12-05,1,1
2735,134,2735,2021-11-01,1,1
2736,66,2736,2020-06-20,1,1
2737,393,2737,2019-06-12,1,1
2738,365,2738,2022-01-13,0,0
2739,279,2739,2023-05-31,1,0
2740,758,2740,2023-08-21,1,0
2741,363,2741,2019-07-06,1,1
2742,749,2742,2023-12-26,0,0
2743,171,2743,2022-11-06,1,1
2744,51,2744,2024-06-15,1,0
2745,328,2745,2024-01-26,1,0
2746,665,2746,2020-05-07,1,1
2747,592,2747,2020-04-12,1,1
2748,145,2748,2022-11-23,0,0
2749,274,2749,2020-09-18,1,0
2750,155,2750,2021-12-04,0,0
2751,508,2751,2024-01-12,1,0
2752,363,2752,2024-04-21,0,0
2753,325,2753,2023-05-08,1,1
2754,655,2754,2022-09-27,0,0
2755,298,2755,2024-08-14,1,0
2756,494,2756,2024-02-05,1,1
2757,546,2757,2019-07-27,0,0
2758,304,2758,2021-02-15,0,0
2759,467,2759,2020-02-28,1,0
2760,239,2760,2023-08-15,1,1
2761,650,2761,2020-09-10,0,0
2762,766,2762,2022-07-24,0,0
2763,517,2763,2023-08-05,1,0
2764,176,2764,2021-02-12,1,0
2765,410,2765,2021-12-16,1,0
2766,726,2766,2019-07-17,1,0
2767,364,2767,2020-10-23,1,1
2768,23,2768,2023-10-10,1,1
2769,318,2769,2023-01-25,0,0
2770,525,2770,2022-06-10,1,1
2771,753,2771,2022-10-08,1,1
2772,276,2772,2024-08-08,0,0
2773,604,2773,2019-10-12,1,0
2774,620,2774,2023-03-06,1,0
2775,229,2775,2024-07-16,0,0
2776,664,2776,2023-03-20,1,0
2777,108,2777,2019-09-15,0,0
2778,176,2778,2023-07-27,1,1
2779,320,2779,2021-09-01,1,0
2780,286,2780,2020-06-29,1,1
2781,329,2781,2020-12-27,1,1
2782,753,2782,2024-12-25,1,0
2783,657,2783,2020-02-21,1,1
2784,356,2784,2022-02-06,1,0
2785,14,2785,2024-02-10,1,0
2786,275,2786,2018-12-29,1,0
2787,71,2787,2019-03-05,0,0
2788,195,2788,2019-04-28,1,1
2789,523,2789,2023-10-01,1,1
2790,106,2790,2021-01-28,0,0
2791,770,2791,2020-01-15,1,1
2792,196,2792,2024-03-11,1,0
2793,145,2793,2023-09-15,0,0
2794,732,2794,2024-01-08,1,1
2795,350,2795,2020-12-31,0,0
2796,424,2796,2021-06-05,1,1
2797,471,2797,2023-07-26,0,0
2798,686,2798,2019-04-14,0,0
2799,216,2799,2020-11-02,1,1
2800,93,2800,2019-12-26,0,0
2801,260,2801,2023-03-18,1,0
2802,575,2802,2024-02-15,1,1
2803,541,2803,2022-08-24,1,1
2804,787,2804,2020-10-20,1,1
2805,285,2805,2023-07-19,1,0
2806,484,2806,2022-06-14,1,1
2807,372,2807,2021-07-26,1,0
2808,70,2808,2021-06-08,0,0
2809,379,2809,2024-01-31,0,0
2810,279,2810,2019-05-17,1,1
2811,743,2811,2020-01-22,0,0
2812,302,2812,2020-08-03,1,1
2813,255,2813,2019-01-13,1,0
2814,684,2814,2019-09-21,1,0
2815,692,2815,2019-08-12,1,0
2816,264,2816,2024-01-26,1,0
2817,695,2817,2022-07-11,1,0
2818,717,2818,2020-06-08,1,1
2819,424,2819,2022-02-18,1,1
2820,761,2820,2024-02-24,0,0
2821,213,2821,2020-04-11,0,0
2822,671,2822,2020-10-20,1,1
2823,100,2823,2024-06-07,1,0
2824,112,2824,2023-04-14,1,1
2825,308,2825,2022-04-26,1,1
2826,678,2826,2023-07-07,1,1
2827,475,2827,2019-04-26,1,1
2828,548,2828,2024-08-02,1,1
2829,112,2829,2019-11-18,1,0
2830,87,2830,2020-12-04,1,1
2831,183,2831,2024-07-24,1,0
2832,597,2832,2020-08-27,1,1
2833,781,2833,2022-03-21,1,1
2834,165,2834,2022-11-27,0,0
2835,90,2835,2021-10-20,1,1
2836,455,2836,2019-10-18,1,1
2837,238,2837,2019-10-15,1,1
2838,534,2838,2022-04-30,1,0
2839,679,2839,2021-07-01,1,0
2840,727,2840,2021-12-05,0,0
2841,58,2841,2019-10-25,1,0
2842,542,2842,2021-02-14,0,0
2843,618,2843,2019-11-21,1,1
2844,402,2844,2023-08-16,1,1
2845,679,2845,2022-12-24,1,0
2846,666,2846,2022-12-28,0,0
2847,519,2847,2022-07-22,1,1
2848,197,2848,2024-04-01,0,0
2849,46,2849,2020-03-03,0,0
2850,530,2850,2024-04-21,0,0
2851,397,2851,2024-04-14,1,0
2852,665,2852,2022-09-18,0,0
2853,776,2853,2020-06-23,0,0
2854,74,2854,2019-06-10,1,1
2855,416,2855,2021-01-11,1,0
2856,657,2856,2019-09-06,1,1
2857,614,2857,2021-01-04,0,0
2858,335,2858,2022-06-24,0,0
2859,633,2859,2019-12-16,1,1
2860,688,2860,2019-02-09,1,0
2861,575,2861,2023-08-28,1,1
2862,296,2862,2022-06-07,1,0
2863,84,2863,2019-08-13,1,1
2864,15,2864,2022-10-18,1,1
2865,134,2865,2023-06-10,1,1
2866,478,2866,2019-11-21,1,0
2867,633,2867,2023-02-26,0,0
2868,319,2868,2021-05-18,0,0
2869,392,2869,2024-06-14,1,0
2870,479,2870,2019-03-10,1,0
2871,640,2871,2019-11-27,1,0
2872,368,2872,2022-03-15,0,0
2873,367,2873,2020-01-26,1,1
2874,288,2874,2022-06-26,1,1
2875,378,2875,2023-02-24,1,1
2876,692,2876,2020-07-18,0,0
2877,463,2877,2019-03-03,0,0
2878,594,2878,2024-08-18,1,1
2879,13,2879,2021-08-13,0,0
2880,536,2880,2020-04-27,1,1
2881,168,2881,2022-01-26,1,0
2882,270,2882,2021-03-29,1,1
2883,70,2883,2022-04-02,1,0
2884,318,2884,2019-02-26,0,0
2885,376,2885,2023-10-08,1,1
2886,89,2886,2020-11-24,1,1
2887,701,2887,2023-06-27,1,0
2888,257,2888,2024-09-16,1,1
2889,217,2889,2024-10-29,1,1
2890,450,2890,2024-10-11,1,1
2891,544,2891,2019-10-26,1,1
2892,141,2892,2024-08-09,1,1
2893,161,2893,2024-08-19,0,0
2894,32,2894,2024-11-04,0,0
2895,152,2895,2019-10-31,0,0
2896,260,2896,2022-03-18,0,0
2897,728,2897,2019-11-21,1,1
2898,279,2898,2024-05-13,1,0
2899,285,2899,2019-08-06,1,0
2900,610,2900,2021-05-07,1,1
2901,542,2901,2019-11-26,1,0
2902,602,2902,2021-03-23,1,1
2903,148,2903,2024-02-04,0,0
2904,656,2904,2019-09-13,1,1
2905,67,2905,2019-02-13,1,1
2906,570,2906,2020-11-19,1,1
2907,793,2907,2020-09-18,1,0
2908,279,2908,2020-01-20,1,1
2909,748,2909,2022-12-25,1,1
2910,443,2910,2024-12-13,1,1
2911,399,2911,2019-09-16,1,1
2912,128,2912,2020-12-26,0,0
2913,337,2913,2024-11-12,1,0
2914,482,2914,2024-08-20,0,0
2915,721,2915,2019-06-21,1,1
2916,186,2916,2023-03-24,1,0
2917,169,2917,2021-05-19,0,0
2918,684,2918,2023-01-01,1,1
2919,260,2919,2019-05-11,1,1
2920,717,2920,2022-06-09,1,1
2921,647,2921,2022-05-22,1,1
2922,558,2922,2019-04-10,1,1
2923,507,2923,2020-05-09,0,0
2924,521,2924,2020-09-09,1,0
2925,471,2925,2023-01-14,1,0
2926,161,2926,2024-08-28,1,1
2927,289,2927,2022-06-23,1,0
2928,340,2928,2024-10-27,0,0
2929,502,2929,2024-12-12,1,1
2930,106,2930,2023-09-10,0,0
2931,475,2931,2024-10-22,0,0
2932,600,2932,2023-12-15,1,1
2933,463,2933,2020-02-13,0,0
2934,483,2934,2022-04-25,1,0
2935,704,2935,2021-10-22,0,0
2936,153,2936,2020-08-05,1,0
2937,649,2937,2022-03-07,1,1
2938,785,2938,2022-07-13,1,1
2939,149,2939,2021-03-30,1,0
2940,188,2940,2022-12-28,1,0
2941,653,2941,2021-06-13,1,1
2942,131,2942,2020-07-30,0,0
2943,452,2943,2022-12-27,0,0
2944,516,2944,2022-03-26,1,0
2945,491,2945,2024-08-25,1,0
2946,476,2946,2021-05-12,0,0
2947,263,2947,2019-10-25,0,0
2948,538,2948,2020-11-05,0,0
2949,459,2949,2020-07-06,1,0
2950,536,2950,2019-05-22,1,1
2951,778,2951,2023-09-19,1,1
2952,741,2952,2021-12-03,0,0
2953,781,2953,2022-12-02,1,1
2954,637,2954,2023-05-28,1,0
2955,684,2955,2023-10-29,0,0
2956,746,2956,2019-03-07,1,1
2957,295,2957,2021-10-05,1,1
2958,435,2958,2021-12-30,1,0
2959,275,2959,2021-05-19,0,0
2960,588,2960,2021-11-16,1,1
2961,308,2961,2021-04-01,0,0
2962,726,2962,2020-08-29,0,0
2963,376,2963,2021-09-24,1,1
2964,158,2964,2024-09-30,1,1
2965,204,2965,2019-12-01,0,0
2966,661,2966,2022-09-18,1,1
2967,75,2967,2023-07-26,1,0
2968,380,2968,2022-12-09,1,1
2969,741,2969,2024-01-24,1,1
2970,304,2970,2019-11-14,1,1
2971,62,2971,2024-07-19,1,0
2972,570,2972,2021-04-04,1,1
2973,786,2973,2024-09-04,0,0
2974,108,2974,2019-07-18,0,0
2975,187,2975,2022-06-26,0,0
2976,229,2976,2024-09-03,0,0
2977,48,2977,2023-03-29,0,0
2978,268,2978,2024-06-23,1,1
2979,727,2979,2022-07-24,1,0
2980,254,2980,2019-04-10,0,0
2981,87,2981,2024-01-04,1,1
2982,181,2982,2023-01-23,1,1
2983,25,2983,2019-10-21,1,0
2984,388,2984,2023-10-24,1,1
2985,222,2985,2023-03-17,0,0
2986,397,2986,2022-05-01,0,0
2987,511,2987,2024-05-27,0,0
2988,561,2988,2022-09-26,1,0
2989,440,2989,2023-11-30,1,1
2990,175,2990,2019-03-23,0,0
2991,311,2991,2019-11-07,1,1
2992,274,2992,2019-05-04,1,0
2993,35,2993,2024-12-10,0,0
2994,217,2994,2019-10-19,1,0
2995,721,2995,2023-10-15,1,0
2996,672,2996,2024-05-19,0,0
2997,408,2997,2019-12-13,0,0
2998,519,2998,2024-07-19,1,1
2999,269,2999,2019-07-21,0,0
3000,638,3000,2021-12-18,1,1
3001,475,3001,2023-02-28,1,1
3002,325,3002,2024-05-01,1,1
3003,356,3003,2021-12-25,1,0
3004,90,3004,2023-12-06,1,1
3005,42,3005,2023-04-05,1,1
3006,365,3006,2019-07-02,0,0
3007,671,3007,2021-04-19,1,0
3008,202,3008,2024-06-16,1,1
3009,366,3009,2019-03-30,1,0
3010,794,3010,2024-09-23,0,0
3011,288,3011,2021-01-17,1,0
3012,603,3012,2022-09-17,1,1
3013,481,3013,2021-10-14,1,1
3014,637,3014,2020-10-02,0,0
3015,501,3015,2023-10-31,1,1
3016,638,3016,2024-10-09,1,1
3017,52,3017,2021-06-14,1,0
3018,103,3018,2022-07-19,0,0
3019,361,3019,2021-10-29,1,1
3020,424,3020,2019-06-07,1,1
3021,699,3021,2020-11-09,0,0
3022,205,3022,2024-07-22,1,1
3023,14,3023,2024-06-04,0,0
3024,616,3024,2022-12-10,0,0
3025,629,3025,2023-03-09,1,1
3026,470,3026,2019-05-19,0,0
3027,466,3027,2019-12-04,0,0
3028,304,3028,2023-04-02,1,1
3029,605,3029,2019-12-14,1,1
3030,427,3030,2023-03-31,1,1
3031,656,3031,2023-02-20,1,0
3032,110,3032,2023-12-03,0,0
3033,675,3033,2024-07-30,1,0
3034,565,3034,2021-12-17,1,0
3035,515,3035,2023-03-13,1,1
3036,68,3036,2020-03-09,1,0
3037,246,3037,2020-07-02,1,1
3038,389,3038,2024-06-02,1,0
3039,650,3039,2024-12-07,1,1
3040,308,3040,2020-10-03,1,0
3041,352,3041,2023-04-13,0,0
3042,799,3042,2019-01-09,0,0
3043,66,3043,2022-01-05,0,0
3044,460,3044,2024-09-14,1,0
3045,347,3045,2024-12-07,1,0
3046,325,3046,2022-01-10,1,1
3047,667,3047,2020-01-18,0,0
3048,599,3048,2021-09-16,1,1
3049,33,3049,2022-01-23,1,0
3050,68,3050,2021-01-13,1,1
3051,187,3051,2021-08-25,1,1
3052,192,3052,2023-06-26,1,0
3053,213,3053,2022-08-03,1,1
3054,600,3054,2019-07-16,1,1
3055,428,3055,2020-10-23,1,0
3056,351,3056,2023-11-30,1,1
3057,108,3057,2023-06-08,1,1
3058,240,3058,2021-02-24,1,1
3059,216,3059,2019-09-09,1,0
3060,177,3060,2019-07-04,1,0
3061,565,3061,2021-11-20,0,0
3062,330,3062,2024-06-04,1,0
3063,561,3063,2020-08-02,0,0
3064,626,3064,2020-02-09,1,0
3065,450,3065,2022-08-12,0,0
3066,607,3066,2021-03-09,0,0
3067,447,3067,2023-10-23,1,1
3068,537,3068,2021-11-10,1,0
3069,644,3069,2021-03-18,1,1
3070,179,3070,2019-07-31,1,1
3071,395,3071,2021-07-17,1,1
3072,145,3072,2021-09-25,1,1
3073,198,3073,2023-09-18,1,0
3074,84,3074,2022-07-31,0,0
3075,669,3075,2020-05-13,1,1
3076,85,3076,2020-11-16,1,1
3077,457,3077,2021-10-02,1,1
3078,476,3078,2021-01-04,1,1
3079,253,3079,2021-04-14,0,0
3080,72,3080,2019-10-04,1,1
3081,223,3081,2019-08-22,1,1
3082,276,3082,2020-12-01,1,1
3083,795,3083,2022-12-25,0,0
3084,776,3084,2023-09-08,1,1
3085,246,3085,2023-05-08,1,1
3086,341,3086,2022-09-02,1,0
3087,573,3087,2023-11-19,1,0
3088,471,3088,2020-10-30,0,0
3089,454,3089,2021-07-06,0,0
3090,771,3090,2024-03-22,0,0
3091,7,3091,2019-10-21,1,0
3092,188,3092,2024-05-15,1,0
3093,4,3093,2023-11-22,1,1
3094,743,3094,2019-06-01,0,0
3095,645,3095,2024-08-28,1,0
3096,125,3096,2023-11-07,1,1
3097,15,3097,2021-01-19,1,0
3098,525,3098,2022-11-13,1,1
3099,630,3099,2022-04-20,0,0
3100,240,3100,2020-03-03,1,1
3101,775,3101,2024-05-29,0,0
3102,360,3102,2023-03-27,1,1
3103,518,3103,2022-10-07,1,1
3104,320,3104,2023-03-17,1,1
3105,231,3105,2020-03-15,0,0
3106,30,3106,2020-07-07,1,0
3107,534,3107,2021-09-23,1,0
3108,156,3108,2021-01-17,0,0
3109,630,3109,2023-12-29,1,0
3110,705,3110,2024-02-19,1,0
3111,399,3111,2023-11-27,0,0
3112,346,3112,2024-02-24,1,1
3113,195,3113,2021-03-22,1,1
3114,168,3114,2023-06-17,1,0
3115,377,3115,2021-03-04,1,0
3116,489,3116,2022-08-14,0,0
3117,751,3117,2023-06-02,1,1
3118,362,3118,2021-10-07,1,0
3119,482,3119,2023-10-16,1,0
3120,244,3120,2021-03-03,1,1
3121,581,3121,2024-01-11,1,1
3122,607,3122,2021-07-01,0,0
3123,589,3123,2022-07-27,1,0
3124,171,3124,2019-10-27,1,1
3125,513,3125,2020-01-07,0,0
3126,406,3126,2021-12-27,1,1
3127,574,3127,2024-06-05,1,0
3128,207,3128,2022-03-25,1,1
3129,154,3129,2023-06-10,0,0
3130,786,3130,2021-10-18,1,1
3131,48,3131,2024-03-20,1,1
3132,649,3132,2020-01-21,1,0
3133,1,3133,2024-03-02,1,1
3134,747,3134,2022-06-20,1,0
3135,768,3135,2020-11-20,1,0
3136,407,3136,2022-10-26,0,0
3137,107,3137,2023-02-17,1,0
3138,173,3138,2024-01-23,1,1
3139,506,3139,2024-07-07,1,0
3140,130,3140,2019-10-27,0,0
3141,398,3141,2023-05-23,1,1
3142,294,3142,2023-01-29,1,0
3143,552,3143,2022-07-24,1,0
3144,447,3144,2024-08-08,1,1
3145,16,3145,2019-04-09,1,0
3146,639,3146,2023-09-19,1,0
3147,349,3147,2022-11-13,0,0
3148,203,3148,2021-03-16,1,1
3149,134,3149,2023-02-13,1,0
3150,771,3150,2021-06-09,0,0
3151,526,3151,2021-09-01,1,1
3152,508,3152,2019-07-13,1,1
3153,66,3153,2021-11-25,1,0
3154,480,3154,2021-06-06,1,1
3155,459,3155,2023-12-28,1,0
3156,342,3156,2022-01-01,1,1
3157,707,3157,2019-06-02,1,0
3158,626,3158,2021-05-12,1,1
3159,159,3159,2022-01-11,0,0
3160,161,3160,2022-11-13,1,1
3161,254,3161,2022-05-06,1,1
3162,527,3162,2023-03-01,1,1
3163,549,3163,2020-02-14,1,1
3164,155,3164,2023-03-30,1,0
3165,486,3165,2021-02-21,1,1
3166,432,3166,2020-09-28,1,1
3167,27,3167,2020-10-28,1,1
3168,12,3168,2019-10-27,1,1
3169,67,3169,2019-06-30,1,1
3170,542,3170,2021-10-25,1,0
3171,96,3171,2019-05-30,1,1
3172,215,3172,2023-09-27,0,0
3173,194,3173,2019-02-20,0,0
3174,647,3174,2020-09-22,1,0
3175,290,3175,2020-10-28,1,1
3176,544,3176,2020-05-17,1,0
3177,39,3177,2020-07-31,1,1
3178,206,3178,2019-04-15,1,0
3179,555,3179,2020-02-29,1,1
3180,484,3180,2023-12-06,0,0
3181,337,3181,2022-01-22,0,0
3182,496,3182,2022-04-01,0,0
3183,771,3183,2024-10-23,1,0
3184,249,3184,2019-12-07,1,0
3185,74,3185,2023-09-12,1,0
3186,373,3186,2019-11-13,1,1
3187,786,3187,2020-01-15,0,0
3188,702,3188,2020-06-02,0,0
3189,138,3189,2024-07-31,0,0
3190,457,3190,2023-09-30,1,1
3191,444,3191,2024-05-23,0,0
3192,353,3192,2019-05-23,1,0
3193,794,3193,2022-09-29,1,0
3194,411,3194,2021-11-17,1,1
3195,678,3195,2020-12-17,1,1
3196,790,3196,2023-07-30,1,1
3197,538,3197,2022-08-03,0,0
3198,453,3198,2023-07-13,0,0
3199,419,3199,2024-05-12,1,1
3200,450,3200,2020-03-18,1,1
3201,585,3201,2019-04-06,0,0
3202,115,3202,2024-06-27,1,1
3203,51,3203,2019-04-30,1,1
3204,369,3204,2020-08-21,0,0
3205,683,3205,2024-10-13,1,1
3206,780,3206,2020-12-07,0,0
3207,515,3207,2023-05-22,1,0
3208,210,3208,2020-01-10,1,0
3209,627,3209,2022-02-22,1,0
3210,679,3210,2022-02-21,1,1
3211,435,3211,2021-03-12,0,0
3212,777,3212,2022-03-17,1,1
3213,227,3213,2021-10-18,1,1
3214,663,3214,2024-03-26,1,1
3215,268,3215,2024-09-11,0,0
3216,116,3216,2024-04-14,1,1
3217,600,3217,2019-12-24,1,1
3218,754,3218,2024-05-30,1,1
3219,360,3219,2019-12-24,0,0
3220,329,3220,2020-05-18,0,0
3221,40,3221,2019-12-20,1,1
3222,182,3222,2022-05-18,0,0
